,Predicted_Dropout,Dropout_Probability
1061,1,0.9929409644560084
1062,0,0.009770459166250342
1063,0,0.0009069384658459371
1064,0,0.086971274328349
1065,1,0.9453713664860368
1066,0,0.006572555445691251
1067,0,0.005128024754048868
1068,0,0.003080601128470758
1069,0,0.05173358647947907
1070,0,0.00285812123371469
1071,0,0.004997718697409802
1072,0,0.1331262229720793
1073,0,0.01075163315153377
1074,0,0.0037200341999799667
1075,0,0.00496600418870576
1076,1,0.9902856853564873
1077,1,0.9853998907530866
1078,1,0.9645463486238111
1079,0,0.00914669773887603
1080,0,0.020140274491265327
1081,0,0.025823547743585615
1082,0,0.03775106126437569
1083,0,0.016445577404550753
1084,0,0.02264750414308754
1085,1,0.9989071163409317
1086,0,0.002328714664261617
1087,0,0.004964133686660104
1088,0,0.13829724554777847
1089,0,0.09633341380870974
1090,0,0.007876926991163644
1091,1,0.9981365843879612
1092,0,0.03189018802905318
1093,1,0.7409395711164328
1094,0,0.03891454991860846
1095,1,0.9993557828946724
1096,1,0.9986181433467793
1097,0,0.06106556742683009
1098,0,0.012411468820352054
1099,0,0.004542401075494753
1100,0,0.030238075407477787
1101,1,0.9993952975758394
1102,0,0.10397664844776713
1103,0,0.16374153996261614
1104,0,0.016010009681003457
1105,1,0.7321165656788586
1106,1,0.9050171923561438
1107,0,0.015401053790111243
1108,1,0.9828933466310791
1109,0,0.008485781033373765
1110,0,0.001014151261174753
1111,0,0.00886100189998551
1112,0,0.0036990383882843296
1113,0,0.501652487997445
1114,0,0.0063650954433880965
1115,0,0.0012202143104337543
1116,1,0.9849182359048866
1117,0,0.003768468114420843
1118,0,0.10555505420096271
1119,0,0.0027043804234892247
1120,0,0.0889132107983237
1121,0,0.0025568672631920736
1122,0,0.020654058818674312
1123,0,0.0059953308492986645
1124,0,0.012349062287970369
1125,0,0.00919862227314286
1126,0,0.02730204896955379
1127,1,0.9673828266676817
1128,0,0.0017182054177780175
1129,0,0.002008446902142273
1130,0,0.011281015614687348
1131,0,0.026375771266150063
1132,0,0.0015847431651084469
1133,0,0.0014748603444903672
1134,1,0.9999638012499987
1135,1,0.9967931956905419
1136,0,0.0033474919708120702
1137,1,0.8323959966444063
1138,0,0.03424901349667465
1139,0,0.002266458246380454
1140,0,0.03156596452472733
1141,0,0.018912294920578637
1142,1,0.8219529978110313
1143,0,0.005148461544959887
1144,0,0.007367524551333578
1145,0,0.015693769308349377
1146,0,0.007520657476634345
1147,0,0.009159665466459136
1148,0,0.042986090917396115
1149,0,0.005305959200840789
1150,0,0.00041065825970406944
1151,1,0.8744658813536393
1152,0,0.039676558221440686
1153,0,0.09759355388018913
1154,0,0.007738453840541475
1155,0,0.013553532820278406
1156,1,0.9997998816157728
1157,0,0.0016179580808240127
1158,0,0.0164926905678968
1159,0,0.00311970251487794
1160,0,0.011653255018876919
1161,0,0.03322994188260213
1162,0,0.007773691409162606
1163,0,0.0026537327767497784
1164,1,0.9997907796944973
1165,0,0.001018674861572874
1166,1,0.8531790144144877
1167,0,0.03531735941526618
1168,0,0.025884237798129997
1169,0,0.015724545690067995
1170,0,0.004350550089722841
1171,0,0.02292636522046707
1172,1,0.9844937381339524
1173,0,0.05170896551265618
1174,0,0.11883120109199816
1175,0,0.4998559486644114
1176,0,0.014919183649623522
1177,0,0.0024847738609110014
1178,1,0.9870343910362142
1179,0,0.0014260540438788178
1180,1,0.9399711201521208
1181,0,0.04532155162135279
1182,0,0.010874194545437215
1183,1,0.9434933927753877
1184,0,0.0014346322491731165
1185,0,0.006560419260371582
1186,0,0.0030897197868777846
1187,1,0.9086883871527219
1188,1,0.6718086550244815
1189,0,0.03750884771671756
1190,1,0.999321050713907
1191,0,0.015263882493395662
1192,0,0.059333810288238586
1193,0,0.04236988505396706
1194,0,0.005895078988329073
1195,0,0.1144217230956366
1196,1,0.9949046660334824
1197,1,0.7358130923286217
1198,0,0.018389312766237585
1199,0,0.020170227056517154
1200,0,0.004086153293495556
1201,0,0.0010896200268006237
1202,1,0.9963769787453214
1203,0,0.0004447934988283139
1204,1,0.9997476954530139
1205,0,0.04583654681075082
1206,0,0.11817806512645009
1207,0,0.002101825492293269
1208,1,0.999771484066316
1209,1,0.9911715748096304
1210,1,0.9982697502580106
1211,0,0.024173490744219997
1212,0,0.003083491894793208
1213,0,0.05194321601375591
1214,0,0.046913024716391194
1215,0,0.0017586088900905807
1216,0,0.041679594520503245
1217,0,0.001075915282482027
1218,0,0.004267008459073838
1219,0,0.01045112230514648
1220,0,0.22347081011578218
1221,0,0.0015927106500762348
1222,1,0.9996805855287386
1223,0,0.005864990511818829
1224,0,0.002251990881502737
1225,0,0.0033102840936032733
1226,0,0.010844604814277174
1227,0,0.02686506361741753
1228,0,0.048910976335664096
1229,0,0.044746927495043096
1230,0,0.007098035924613952
1231,0,0.03443354680823476
1232,0,0.008625629732776167
1233,0,0.002328694996492179
1234,0,0.029367276360493164
1235,1,0.9251320637268069
1236,0,0.08887203426520071
1237,1,0.9513566872717465
1238,0,0.00253064589435289
1239,1,0.9867322926386937
1240,1,0.9996361451530246
1241,1,0.997364477979097
1242,0,0.2692442501742934
1243,0,0.008432420977019565
1244,1,0.9997456420729546
1245,1,0.9868117789289671
1246,0,0.011528682755462802
1247,1,0.9991811240399318
1248,0,0.07735524968424988
1249,1,0.9876031443093919
1250,0,0.028085987217584894
1251,0,0.0074122153588039325
1252,0,0.054779309994693895
1253,0,0.004818791556309897
1254,0,0.01847688784286149
1255,1,0.9890911779048663
1256,0,0.0011743344301340464
1257,0,0.005171428117445295
1258,0,0.013512417658283355
1259,0,0.03499512914265328
1260,0,0.011861278874881774
1261,1,0.993527478098483
1262,1,0.9983391387753884
1263,0,0.008708479753633416
1264,0,0.0022386002053583257
1265,0,0.00530848294973308
1266,0,0.0036803586558981577
1267,0,0.0017915755715138273
1268,0,0.004334398923410011
1269,1,0.9906206956843309
1270,0,0.01841244299123726
1271,0,0.0038248539290260584
1272,0,0.2707960653946845
1273,1,0.9981170066962152
1274,0,0.026423759031515844
1275,0,0.04590357811456938
1276,0,0.03683784458774438
1277,1,0.9772218310735297
1278,0,0.02982313522277835
1279,0,0.0010504515449218956
1280,0,0.050490631942628934
1281,0,0.0014035989164087263
1282,1,0.9991405303904671
1283,0,0.0018046133324390232
1284,0,0.0066205152595132525
1285,1,0.7913550141946252
1286,0,0.0260205507122985
1287,0,0.00657550389471597
1288,0,0.055555051822823824
1289,0,0.0017101176964495306
1290,0,0.04175161028530226
1291,0,0.0030682799544220984
1292,1,0.965899731588657
1293,0,0.016311008729350297
1294,1,0.9959011969994923
1295,1,0.9842022940971666
1296,1,0.9984621100974145
1297,1,0.9383318900152948
1298,0,0.00503852262740957
1299,1,0.7229086085885416
1300,1,0.9907918582932153
1301,1,0.9996792539197975
1302,0,0.06439725973598012
1303,0,0.0060465444873355305
1304,0,0.031022317308633435
1305,0,0.02937408393747151
1306,0,0.00039847862477053513
1307,0,0.002505567873839502
1308,0,0.018478405775677286
1309,0,0.003475020693460808
1310,0,0.0002876052856852717
1311,0,0.0010345432879002008
1312,0,0.020073608584193246
1313,1,0.7224685587756318
1314,0,0.07761938743309905
1315,0,0.02375313300433685
1316,0,0.007419720056747025
1317,1,0.9911401519856463
1318,1,0.7983412650148967
1319,0,0.07257482047504243
1320,0,0.009706046995121417
1321,0,0.0008314061555440205
1322,0,0.025891780254350013
1323,0,0.0049381923718304285
1324,0,0.058665271150390205
1325,0,0.004897855654991957
1326,0,0.03645634839725669
1327,1,0.9926391788123645
1328,0,0.0012452597950576097
1329,0,0.08548931223091034
1330,0,0.004820379660041801
1331,0,0.02922428385301941
1332,1,0.9936010161104267
1333,0,0.061805106756771824
1334,0,0.002978981991221096
1335,0,0.051477871791479675
1336,0,0.01844364843637385
1337,0,0.5704728289800439
1338,1,0.8828796598684544
1339,0,0.0024489860169022598
1340,0,0.0038834263034645032
1341,0,0.1208340418935861
1342,0,0.0030049169233963007
1343,0,0.0188478429094938
1344,1,0.9796817109420477
1345,0,0.015360749584595563
1346,0,0.05294041082408877
1347,0,0.059210368518499916
1348,0,0.027033350062241494
1349,0,0.002112714117211112
1350,0,0.10844710903732588
1351,0,0.0076857855093317865
1352,0,0.0028170801539113065
1353,1,0.9993084786840762
1354,0,0.007377175454164365
1355,0,0.0053930416347186365
1356,1,0.9989913481658694
1357,1,0.9995427287228867
1358,1,0.9886858992875459
1359,1,0.9997532909628444
1360,1,0.966190822378051
1361,0,0.013554357056400158
1362,1,0.9978233739533264
1363,0,0.05656437864686257
1364,0,0.004838722329460646
1365,1,0.9993523766962596
1366,1,0.8990342144866671
1367,0,0.019414897642894436
1368,1,0.7949279026009264
1369,0,0.004497338815827891
1370,0,0.000773323638061956
1371,0,0.002886123576574768
1372,0,0.01096414364581213
1373,0,0.00828014798118269
1374,1,0.9976225911723732
1375,1,0.9636220353678552
1376,0,0.019988566627198567
1377,0,0.03184558784488892
1378,1,0.9954763873446274
1379,1,0.9607088293147175
1380,0,0.016182828648740977
1381,1,0.9997539672807657
1382,0,0.008780277961977577
1383,0,0.0059508212172229725
1384,0,0.05730890809593424
1385,1,0.9874884781965669
1386,1,0.9882264058971313
1387,0,0.012969466656734341
1388,1,0.9834171933913125
1389,0,0.13371133984862837
1390,0,0.003347853088752641
1391,0,0.011865882557051366
1392,1,0.9018926787802367
1393,0,0.03043866505238051
1394,0,0.002652137876288254
1395,0,0.02163970001642057
1396,0,0.01089550436641362
1397,0,0.004527146654460391
1398,0,0.029300413717594023
1399,0,0.002104097642251651
1400,0,0.012549335710051755
1401,0,0.013106895235370444
1402,0,0.0031810593616829028
1403,0,0.03464833834818053
1404,1,0.9976099594622391
1405,1,0.9953995983557945
1406,0,0.002240005502787744
1407,0,0.0731045298730254
1408,1,0.9963632228235985
1409,0,0.005075657870473041
1410,1,0.9778859232972174
1411,0,0.013144928134458892
1412,0,0.00848679581488306
1413,0,0.04089468323770743
1414,0,0.06753405786105457
1415,0,0.004421710797354675
1416,1,0.9982367745576677
1417,0,0.007544645739170004
1418,0,0.005266507275826323
1419,1,0.8308314815583517
1420,0,0.4347005753186845
1421,0,0.01709979513140925
1422,0,0.0050216766818777115
1423,0,0.005185733560509818
1424,0,0.00908748871378509
1425,0,0.09178001650700345
1426,0,0.013954775492958002
1427,0,0.5436289672891315
1428,0,0.03413762079990599
1429,0,0.0037518882265527944
1430,0,0.0043627873584622945
1431,1,0.9924802748356661
1432,0,0.016772876483744224
1433,0,0.005831700733231
1434,0,0.020202254676799442
1435,1,0.9902503935831333
1436,0,0.017244024458442576
1437,0,0.0012293052769739327
1438,0,0.021612963445626406
1439,0,0.004424724430019598
1440,0,0.011782257386361135
1441,0,0.018908919999696426
1442,0,0.021994187797568697
1443,1,0.995368073000553
1444,0,0.002181035928994852
1445,1,0.9992213181965575
1446,1,0.9953241403790797
1447,1,0.769420432874338
1448,1,0.9256414279598841
1449,0,0.01743396911337386
1450,1,0.8207903713387041
1451,0,0.00518777891410023
1452,1,0.8953084699564305
1453,0,0.02024670166381518
1454,0,0.016169811911131367
1455,1,0.9814898682457384
1456,0,0.005310075698469079
1457,0,0.012825772925348452
1458,0,0.046118243402206036
1459,1,0.9998854953677446
1460,1,0.940467057882605
1461,0,0.00652971845445467
1462,0,0.07310603444030941
1463,1,0.7766516866469461
1464,0,0.10828741725532791
1465,0,0.034799488687538196
1466,1,0.9654125158760525
1467,0,0.014329538209027694
1468,0,0.001223915164125017
1469,0,0.04650150356963763
1470,0,0.03472252639856379
1471,0,0.1758728990253723
1472,0,0.003314765919400835
1473,1,0.9995292434106156
1474,0,0.05030242502624559
1475,0,0.013006353665972553
1476,1,0.9954979011679768
1477,0,0.0025403050920878014
1478,1,0.9988810318409015
1479,1,0.8457509933192385
1480,1,0.9442663507093424
1481,0,0.009942892044892338
1482,0,0.008952185911976999
1483,0,0.0355321954591775
1484,0,0.009166337538086338
1485,0,0.06854113618402362
1486,0,0.009815232028257468
1487,0,0.09164146290346196
1488,1,0.9604603686461737
1489,0,0.011080408157165053
1490,0,0.013486275555674157
1491,0,0.022282807920856892
1492,1,0.9530541645082629
1493,0,0.5066895236159489
1494,1,0.9933128170718737
1495,0,0.017354294172379693
1496,0,0.004998426122524001
1497,0,0.07064703170657236
1498,0,0.0056903627585375436
1499,0,0.004072452111031029
1500,0,0.001544593247506321
1501,1,0.9995908558529841
1502,0,0.016954353219805818
1503,0,0.0007893735757495616
1504,0,0.01454452158805771
1505,1,0.9930980745873521
1506,0,0.034310510415010834
1507,0,0.24235447726214332
1508,0,0.0020668746976542983
1509,1,0.998722896739574
1510,1,0.9996390827339101
1511,0,0.07934084109326395
1512,0,0.06634753392220936
1513,0,0.0016511821473510011
1514,1,0.9990713783202876
1515,0,0.0008241174661518477
1516,1,0.9998452356626588
1517,0,0.002614448440197088
1518,0,0.028708159645005702
1519,1,0.9935099202099698
1520,1,0.994481420589332
1521,0,0.016489924847450793
1522,1,0.9467320389876078
1523,0,0.037877822365682004
1524,0,0.019903181928624298
1525,0,0.004035840933078217
1526,1,0.99730568019989
1527,0,0.05558029187814745
1528,0,0.020422489792123157
1529,0,0.1298467832599776
1530,0,0.10187295565847578
1531,0,0.005984340100915563
1532,0,0.225091759185546
1533,0,0.0443106333771651
1534,0,0.002214250533852494
1535,0,0.22101546798278054
1536,1,0.990251625324872
1537,0,0.0010678249419247873
1538,1,0.9978324489077017
1539,1,0.9995910769847854
1540,1,0.8494823926649819
1541,1,0.9995844799764798
1542,1,0.9811005095363807
1543,1,0.9971875161450678
1544,1,0.9829223551873958
1545,0,0.012597626186663272
1546,0,0.08244346765222571
1547,1,0.9999569366078453
1548,1,0.9982329060302729
1549,1,0.9995653858828707
1550,0,0.011015963840686448
1551,0,0.049264040146225034
1552,0,0.022023598165424128
1553,0,0.0009567628756376816
1554,0,0.0021249712684212325
1555,0,0.00031218214594187484
1556,1,0.9507316383750253
1557,0,0.07961196638568856
1558,1,0.8238762499034398
1559,0,0.0034832052620550297
1560,0,0.02183954596023135
1561,0,0.06580913144807876
1562,0,0.008982721164668365
1563,0,0.0758777912663842
1564,0,0.028747659207527816
1565,0,0.01543917070518402
1566,0,0.03817381538543352
1567,0,0.0034916105653304153
1568,0,0.2720470006607141
1569,1,0.9976231520148762
1570,0,0.00035797298917645165
1571,1,0.9996322211500357
1572,1,0.9997447373810824
1573,1,0.9901875298097392
1574,0,0.07093018068056121
1575,0,0.15622324696957815
1576,1,0.9288892263122352
1577,0,0.12455192484211501
1578,1,0.9701604580702432
1579,0,0.037912157386792336
1580,0,0.0030388760098201614
1581,0,0.21901332833282022
1582,1,0.9756886752760977
1583,1,0.7996768897042624
1584,0,0.09512517554109562
1585,0,0.1438158631107761
1586,0,0.016133291575711962
1587,0,0.13950176103655806
1588,1,0.9909582782413683
1589,0,0.0009074988327871148
1590,1,0.8776364981892398
1591,1,0.7843701231137293
1592,0,0.08181977386729061
1593,1,0.9953395414130121
1594,0,0.15298566229897517
1595,0,0.027485111686237677
1596,0,0.005845105682833029
1597,0,0.001968452621407277
1598,1,0.7722312695471903
1599,1,0.9882882154629863
1600,0,0.09919481934715983
1601,0,0.019602243546962248
1602,0,0.04716190493975244
1603,0,0.006515930753838492
1604,1,0.9953967839813761
1605,0,0.007714471246937691
1606,0,0.006397891073494519
1607,0,0.023601474445166016
1608,0,0.0662991838750037
1609,0,0.01375487085601826
1610,1,0.9217845147471917
1611,0,0.0036141462797230203
1612,0,0.0202142912080981
1613,1,0.9999193137139675
1614,0,0.00022719723941355783
1615,1,0.9406811658752801
1616,0,0.004489033442724658
1617,1,0.8732180766900083
1618,1,0.7558749632410299
1619,0,0.033168216890273695
1620,0,0.040111265614190796
1621,0,0.002710853355921933
1622,1,0.9981844962448676
1623,1,0.9055746094446385
1624,1,0.9394177504900137
1625,1,0.9995347329658253
1626,0,0.004872006426129801
1627,1,0.9718503618652257
1628,1,0.9725856029112502
1629,1,0.9966046604200467
1630,0,0.041304676423746155
1631,1,0.9988604694911754
1632,0,0.01746671702443627
1633,0,0.00026991801731719706
1634,0,0.0449756426379291
1635,0,0.0025798790055333912
1636,0,0.25883086684159073
1637,0,0.0028971678201857327
1638,1,0.9952211000797161
1639,0,0.009221606933629474
1640,0,0.0023611945248145946
1641,0,0.003193100377673866
1642,0,0.05448543258104824
1643,0,0.01299352581581902
1644,1,0.9825603860725077
1645,1,0.8295170358813625
1646,0,0.0010604041692710367
1647,0,0.003702533000893036
1648,0,0.007623285809845137
1649,0,0.0022879567784860606
1650,0,0.0028385662870953994
1651,0,0.005184581551264102
1652,0,0.04209350011812225
1653,0,0.0004460085418216013
1654,1,0.9775058436632821
1655,0,0.006657669558280637
1656,0,0.005141517107505293
1657,0,0.04315811277183745
1658,0,0.15957690306708297
1659,0,0.07339253828504311
1660,0,0.014495468962378822
1661,0,0.03520481286825707
1662,0,0.001178083843761555
1663,0,0.003631785478097867
1664,0,0.005391914488216963
1665,0,0.04728808680604012
1666,0,0.014338252775233845
1667,0,0.017228311305452874
1668,1,0.9829584645967897
1669,0,0.015421464210734693
1670,0,0.38435321096826286
1671,0,0.003301306170685743
1672,1,0.9741158251216476
1673,0,0.015051179823007636
1674,0,0.012306898111036123
1675,1,0.9986658403027066
1676,1,0.9995373445061027
1677,0,0.04731672172296421
1678,0,0.0071123003440733005
1679,1,0.997476093099519
1680,0,0.06909057109220194
1681,0,0.03845475023170217
1682,1,0.9505392754962588
1683,1,0.760043393761944
1684,0,0.028061798705572884
1685,0,0.006611128808560151
1686,0,0.05133305067088321
1687,1,0.9995604916651221
1688,0,0.14714610859758742
1689,1,0.8811256834773733
1690,1,0.9995283546322846
1691,1,0.9930843090667487
1692,0,0.006109491485926568
1693,0,0.005623944007039437
1694,1,0.996329363572739
1695,0,0.001901845590605847
1696,0,0.0011765350926355913
1697,1,0.9816021005091536
1698,1,0.9699047423923683
1699,1,0.9291596002735606
1700,0,0.004155662252952323
1701,0,0.017767023025022
1702,1,0.999540271794356
1703,0,0.0388302936029223
1704,0,0.012966230487194046
1705,0,0.027045292044829042
1706,1,0.8971466024161422
1707,0,0.03107524917961714
1708,1,0.9691694530727871
1709,0,0.00263066994464323
1710,0,0.05390410669155713
1711,0,0.0029887548610837826
1712,1,0.9775774482837116
1713,0,0.09661334185622393
1714,0,0.007977182860548167
1715,0,0.00221459010744273
1716,0,0.006241911566686964
1717,1,0.9361986405921061
1718,1,0.9516039626682142
1719,1,0.9889919487553515
1720,0,0.002035165938453736
1721,0,0.03500400385752243
1722,0,0.016722026003755407
1723,0,0.021785490970266823
1724,0,0.008693651798742857
1725,1,0.9221617785902648
1726,0,0.004582203898473248
1727,0,0.2632075708826319
1728,1,0.9986190308422461
1729,0,0.01099625877649435
1730,0,0.0032227112866608037
1731,1,0.9718422098147858
1732,1,0.9810232104694171
1733,0,0.016513231032375952
1734,1,0.9965582317576267
1735,0,0.030288805609638418
1736,0,0.0143145562448353
1737,0,0.01603454989455979
1738,0,0.010191111489959418
1739,1,0.999248755397253
1740,0,0.28325665781798104
1741,0,0.3847555044104956
1742,1,0.7973386556369378
1743,1,0.9945575092257449
1744,1,0.999827954140253
1745,1,0.9614043197252755
1746,1,0.9920745440536376
1747,1,0.9986967970034429
1748,1,0.9991430417229696
1749,1,0.8987046505235161
1750,0,0.04752334183528446
1751,0,0.04065683069303919
1752,0,0.06628592319804646
1753,0,0.07006789657996156
1754,1,0.9903185393633434
1755,0,0.026343735723844207
1756,0,0.006958676402215225
1757,1,0.9971129909459268
1758,0,0.00043991343214641983
1759,0,0.004803877948596886
1760,0,0.00016368045150402767
1761,1,0.7727791079038973
1762,0,0.014964589039508765
1763,0,0.26297882725113275
1764,0,0.004143551479992108
1765,1,0.994833607846748
1766,1,0.9971502509902821
1767,0,0.015176803353377972
1768,1,0.9995633227322092
1769,0,0.06418723193902393
1770,0,0.02454150737700314
1771,0,0.3627848218505539
1772,0,0.013602809028310483
1773,0,0.08429633970600456
1774,0,0.10148009790593603
1775,1,0.9966055565430608
1776,0,0.004368926008506618
1777,1,0.8619936025974347
1778,0,0.051410197157835624
1779,0,0.014544118513169705
1780,0,0.009059946021372594
1781,0,0.0018277590655488734
1782,1,0.8572107207455074
1783,0,0.027270934477861143
1784,1,0.8666552322993237
1785,0,0.06634437151558188
1786,1,0.9995183980441095
1787,0,0.030277836355760843
1788,1,0.9879577198796123
1789,0,0.005420826475259873
1790,0,0.022633699488403984
1791,1,0.9874787827587249
1792,1,0.9870110166837235
1793,1,0.9597617382967109
1794,0,0.0007233107541943435
1795,0,0.006291025876852052
1796,0,0.0028064667509559845
1797,1,0.9019564404968382
1798,1,0.9715398282657982
1799,1,0.9967108412915073
1800,1,0.8959615654304686
1801,0,0.043383540282355755
1802,0,0.013868024860573579
1803,0,0.4167196708331661
1804,1,0.9920083493618977
1805,1,0.9799685872122205
1806,0,0.010343669906835168
1807,1,0.9987236965605297
1808,0,0.022831506752323323
1809,0,0.06818161223351603
1810,0,0.003984894784855513
1811,0,0.017058255485677184
1812,1,0.9634322800440704
1813,0,0.05348791401303752
1814,1,0.8678031983164184
1815,0,0.005700533351104351
1816,0,0.02717942864701787
1817,0,0.004477794492346918
1818,1,0.9991239604220172
1819,1,0.7879081147212662
1820,0,0.09523616936524017
1821,0,0.032305432730362224
1822,0,0.1373614056151083
1823,1,0.8496154005053411
1824,0,0.0036185184663486743
1825,0,0.0008336466313998575
1826,0,0.0017327626006289904
1827,0,0.0518800903589888
1828,1,0.999703866277735
1829,0,0.003618611848511889
1830,1,0.8938408160584157
1831,0,0.029023201574946346
1832,0,0.00804674485040482
1833,1,0.9691796816918563
1834,0,0.0055765607919134215
1835,0,0.000937116044890188
1836,0,0.008523334433737161
1837,0,0.05577984118200041
1838,0,0.0058158496162982
1839,0,0.06701921513036108
1840,1,0.9973512446503325
1841,1,0.9904709180751952
1842,0,0.014418690602008918
1843,0,0.07924367237686263
1844,0,0.02346600815969446
1845,1,0.9766305136387194
1846,0,0.02473291460960546
1847,1,0.7750869225338285
1848,0,0.024276991672341566
1849,0,0.43190831333491175
1850,1,0.9999414032897125
1851,0,0.006807798859648558
1852,0,0.003547502869892955
1853,0,0.01765343430612916
1854,1,0.9997300617489912
1855,1,0.9999349669486367
1856,0,0.29578323322034333
1857,0,0.030190933375987748
1858,0,0.018262463154580202
1859,1,0.9605936164049658
1860,1,0.957355517668637
1861,0,0.15148848082758795
1862,1,0.9985987772048411
1863,0,0.0019339831868361054
1864,1,0.965771544908056
1865,0,0.03209123992252571
1866,1,0.9994769148928684
1867,1,0.9993667554654978
1868,0,0.000544633823045077
1869,0,0.049776679974517256
1870,1,0.9986966895534103
1871,1,0.9714644128331884
1872,0,0.0318093430070382
1873,1,0.9994336817323213
1874,0,0.029530288170634852
1875,0,0.004057183563949826
1876,1,0.9960181635152646
1877,1,0.9992560861822
1878,1,0.8350415957442867
1879,0,0.010345960864609108
1880,0,0.04240638018202216
1881,1,0.9507048526206567
1882,1,0.9992196476462154
1883,0,0.013930829712686532
1884,0,0.021040076236474685
1885,0,0.0036723093770075293
1886,1,0.9893361363616036
1887,1,0.9997089338119179
1888,0,0.013504541426043678
1889,0,0.046181187199386096
1890,0,0.03951852680326249
1891,0,0.010126559998279201
1892,1,0.9769231588236589
1893,0,0.01230895683550006
1894,0,0.002876228396856287
1895,0,0.09625649110828381
1896,0,0.045058324559371574
1897,1,0.927894713137399
1898,0,0.05501036120450426
1899,0,0.010823434553467017
1900,0,0.011502597301510754
1901,0,0.032723956258698644
1902,0,0.04190529701528028
1903,0,0.012135939074895902
1904,0,0.012636254428918029
1905,0,0.0044710450221521715
1906,0,0.01499460169422117
1907,0,0.015972934679519497
1908,0,0.052448772917249614
1909,0,0.003921208932344018
1910,0,0.02107193998298823
1911,0,0.0011215598081987267
1912,0,0.0013231549442413021
1913,1,0.9937242549343507
1914,0,0.006235639882090537
1915,0,0.013292699674676852
1916,0,0.0027800832590922503
1917,0,0.001686564787325686
1918,0,0.003897098070405586
1919,0,0.023982053355320547
1920,0,0.015198082078822759
1921,0,0.008817943224513925
1922,0,0.08763592016295002
1923,0,0.012588857863536473
1924,1,0.9740161693169392
1925,0,0.049371760569887846
1926,0,0.0011405016156154223
1927,0,0.041690392345411824
1928,0,0.02075470915679596
1929,0,0.038161654447582086
1930,0,0.011144701521311173
1931,0,0.0037475199000356948
1932,0,0.04381775098482727
1933,0,0.000517438251038738
1934,0,0.008003327437372608
1935,0,0.10298487367827922
1936,0,0.05332003376957862
1937,0,0.0014182562708046794
1938,1,0.8966860034983241
1939,0,0.01792538511387345
1940,0,0.010135127957621413
1941,0,0.0016912672010076656
1942,0,0.0015676433750576079
1943,0,0.0057792653531121485
1944,1,0.8080840901257819
1945,0,0.004878395129976185
1946,0,0.00258034814859387
1947,0,0.016236220980850462
1948,0,0.027572072302027382
1949,0,0.007870789107167738
1950,1,0.99918658150285
1951,1,0.9698535402232736
1952,1,0.9947490429121367
1953,0,0.0012674497111836696
1954,0,0.03953632383782562
1955,0,0.1305499962836217
1956,0,0.05682641957770016
1957,0,0.012081742230812207
1958,1,0.7962581989078961
1959,0,0.06423812787331258
1960,0,0.0038456445396734653
1961,0,0.03831598902028206
1962,0,0.017530152491269307
1963,0,0.005949211823031571
1964,0,0.024743445506397108
1965,0,0.02868790019937282
1966,0,0.011800917448796007
1967,0,0.0073345701588963105
1968,0,0.1480654139745712
1969,0,0.053788444639998496
1970,0,0.04007146911929144
1971,0,0.00493316722855263
1972,1,0.7122873987561124
1973,0,0.0020927326114807934
1974,0,0.10896206161516417
1975,1,0.82107966828658
1976,0,0.00876692119321253
1977,0,0.0013747339152134553
1978,0,0.022951622916511226
1979,0,0.01172225988049046
1980,0,0.00896820386275635
1981,0,0.0018959819560766334
1982,0,0.019675219001517315
1983,0,0.001412882266254495
1984,0,0.0014940008504072564
1985,0,0.1191669753244553
1986,0,0.002264037757617304
1987,0,0.21128558836470315
1988,0,0.012049726370905454
1989,0,0.062090903542045
1990,0,0.014468526809418798
1991,1,0.9599392698069432
1992,0,0.04957122770033482
1993,0,0.00031599972325567125
1994,1,0.9916017585401692
1995,0,0.0068531592174455105
1996,0,0.015172978697121118
1997,0,0.022725728790153457
1998,1,0.949770300502009
1999,0,0.020051479200396193
2000,1,0.9853888725403963
2001,1,0.7251632443409327
2002,0,0.04967762519399729
2003,1,0.8200198830710062
2004,1,0.999553627647814
2005,0,0.0006765987548885855
2006,0,0.0007328814743178877
2007,0,0.002212825410880507
2008,0,0.024745968338797282
2009,1,0.9987564675349
2010,0,0.023198847452465737
2011,0,0.017017548763663307
2012,1,0.9186558678882148
2013,1,0.9993445296912643
2014,1,0.9996673594897963
2015,0,0.0010117635829010676
2016,0,0.02350349070974025
2017,0,0.004514247353796504
2018,0,0.0021935997502453945
2019,0,0.040190112955107805
2020,1,0.9987559737023535
2021,1,0.999866015671484
2022,1,0.967498125588142
2023,0,0.0009561265056154091
2024,0,0.048196684606749814
2025,0,0.008301357098982574
2026,0,0.06970415896799333
2027,0,0.017022752566058324
2028,0,0.0029972867867096675
2029,0,0.007310415765397078
2030,0,0.0063793581625597
2031,1,0.982162457800395
2032,0,0.007539627577478133
2033,1,0.9903264353653742
2034,0,0.014807456179681105
2035,0,0.06547539899530451
2036,1,0.9807219226994878
2037,1,0.9785490167330135
2038,0,0.01805884865345269
2039,0,0.008969131724525566
2040,1,0.9993832255616882
2041,0,0.016307490426841275
2042,0,0.0020921088414800767
2043,0,0.00452062328258315
2044,0,0.00567339880961107
2045,0,0.008901146389841906
2046,1,0.9991267181763128
2047,1,0.921013321664405
2048,0,0.5137981509823998
2049,0,0.08117073294941553
2050,0,0.03369509175311422
2051,0,0.004654151913506361
2052,1,0.9913079405202592
